date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:45	39608/39608	---M--	200	added ('OK')	font/woff2	etag:%2267d8868b-9ab8%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrys7m.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrys7m.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742243471)
11:53:45	26476/26476	---M--	200	added ('OK')	font/woff2	etag:%2267d8868e-676c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wrhyzbi.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wrhyzbi.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742243471)
11:53:46	23836/23836	---M--	200	added ('OK')	font/woff2	etag:%2267d8868e-5d1c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459w1hyzbi.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459w1hyzbi.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742243471)
11:53:46	13020/13020	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-32dc%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wzhyzbi.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wzhyzbi.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742243471)
11:53:46	70768/70768	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-11470%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wdhyzbi.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wdhyzbi.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742243471)
11:53:46	37828/37828	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-93c4%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wlhyw.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wlhyw.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742243471)
11:53:47	1056/1056	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-420%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdh18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdh18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:47	1048/1048	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-418%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdo18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdo18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:47	932/932	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-3a4%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdg18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdg18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:47	1220/1220	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-4c4%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdv18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdv18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:47	5584/5584	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-15d0%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdj18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdj18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:48	18816/18816	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-4980%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdi18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksdi18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:48	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-350c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksds18q.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzyoksds18q.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:48	1040/1040	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-410%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidh18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidh18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:48	1032/1032	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-408%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkido18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkido18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:49	916/916	---M--	200	added ('OK')	font/woff2	etag:%2267d8868f-394%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidg18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidg18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:49	1220/1220	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-4c4%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidv18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidv18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:49	5756/5756	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-167c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidj18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidj18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:49	19828/19828	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-4d74%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidi18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkidi18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:50	14104/14104	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-3718%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkids18q.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzmkids18q.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:50	1028/1028	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-404%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7qsdjt9g.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7qsdjt9g.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:50	1036/1036	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-40c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7jsdjt9g.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7jsdjt9g.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:51	908/908	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-38c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7rsdjt9g.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7rsdjt9g.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:51	1212/1212	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-4bc%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7ksdjt9g.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7ksdjt9g.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:51	5736/5736	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-1668%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7osdjt9g.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7osdjt9g.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:51	19612/19612	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-4c9c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7psdjt9g.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7psdjt9g.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:51	14160/14160	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-3750%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7nsdi.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7nsdi.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:52	1108/1108	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-454%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdh18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdh18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:52	1048/1048	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-418%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdo18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdo18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:52	892/892	---M--	200	added ('OK')	font/woff2	etag:%2267d88690-37c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdg18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdg18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:52	1192/1192	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-4a8%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdv18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdv18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:53	5780/5780	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-1694%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdj18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdj18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:53	19780/19780	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-4d44%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdi18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcdi18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:53	14192/14192	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-3770%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcds18q.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzy4lcds18q.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:53	1044/1044	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-414%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdh18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdh18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:54	1040/1040	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-410%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdo18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdo18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:54	888/888	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-378%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdg18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdg18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:54	1212/1212	---M--	200	added ('OK')	font/woff2	etag:%2267d88691-4bc%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdv18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdv18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:54	5808/5808	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-16b0%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdj18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdj18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:55	19844/19844	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-4d84%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdi18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsdi18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:55	14200/14200	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-3778%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsds18q.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzclsds18q.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:55	1056/1056	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-420%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydh18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydh18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:55	1016/1016	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-3f8%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydo18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydo18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:55	908/908	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-38c%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydg18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydg18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:56	1204/1204	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-4b4%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydv18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydv18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:56	5604/5604	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-15e4%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydj18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydj18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:56	18940/18940	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-49fc%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydi18smxg.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklydi18smxg.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
11:53:56	13592/13592	---M--	200	added ('OK')	font/woff2	etag:%2267d88692-3518%22	https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklyds18q.woff2	D:/UIUC_Research_Park/researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/fonts/sourcesanspro-6xkwdsbykcsv-lcoeqqfx1ryoo3qpzzklyds18q.woff2	(from https://researchpark.illinois.edu/wp-content/uploads/elementor/google-fonts/css/sourcesanspro.css?ver=1742243477)
